District,Year,Crop,Season,Area,total_crop_area,net_sown_area,rainfall_mm,yield
VIRUDHUNAGAR,2001,Moong(Green Gram),Kharif,7165,102632,,,0.6015352407536636
VIRUDHUNAGAR,2001,Ragi,Kharif,666,102632,,,2.4474474474474475
VIRUDHUNAGAR,2001,Rice,Kharif,29388,102632,,,3.1397168912481286
VIRUDHUNAGAR,2001,Sesamum,Kharif,3259,102632,,,0.5216324025774778
VIRUDHUNAGAR,2001,Sunflower,Kharif,1089,102632,,,0.6611570247933884
VIRUDHUNAGAR,2001,Urad,Kharif,5659,102632,,,0.7439476939388584
VIRUDHUNAGAR,2001,Sugarcane,Whole Year,3825,102632,,,100.18300653594771
VIRUDHUNAGAR,2002,Arhar/Tur,Kharif,824,108388,,,0.5449029126213593
VIRUDHUNAGAR,2002,Bajra,Kharif,6258,108388,,,1.2847555129434325
VIRUDHUNAGAR,2002,Castor seed,Kharif,23,108388,,,0.21739130434782608
VIRUDHUNAGAR,2002,Cotton(lint),Kharif,17934,108388,,,1.0210772833723654
VIRUDHUNAGAR,2002,Groundnut,Kharif,7069,108388,,,0.4287735181779601
VIRUDHUNAGAR,2002,Horse-gram,Kharif,47,108388,,,0.2553191489361702
VIRUDHUNAGAR,2002,Jowar,Kharif,6264,108388,,,0.6176564495530013
VIRUDHUNAGAR,2002,Korra,Kharif,13,108388,,,0.38461538461538464
VIRUDHUNAGAR,2002,Maize,Kharif,8899,108388,,,2.02393527362625
VIRUDHUNAGAR,2002,Moong(Green Gram),Kharif,9931,108388,,,0.664384251334206
VIRUDHUNAGAR,2002,Other Kharif pulses,Kharif,1066,108388,,,0.17823639774859287
VIRUDHUNAGAR,2002,Ragi,Kharif,558,108388,,,1.8799283154121864
VIRUDHUNAGAR,2002,Rice,Kharif,31607,108388,,,2.741860980162622
VIRUDHUNAGAR,2002,Samai,Kharif,32,108388,,,0.71875
VIRUDHUNAGAR,2002,Sesamum,Kharif,1551,108388,,,0.3468729851708575
VIRUDHUNAGAR,2002,Small millets,Kharif,1314,108388,,,0.5182648401826484
VIRUDHUNAGAR,2002,Sunflower,Kharif,820,108388,,,0.5036585365853659
VIRUDHUNAGAR,2002,Urad,Kharif,6312,108388,,,0.39892268694550065
VIRUDHUNAGAR,2002,Varagu,Kharif,113,108388,,,1.1150442477876106
VIRUDHUNAGAR,2002,Gram,Rabi,120,108388,,,0.5
VIRUDHUNAGAR,2002,Ash Gourd,Whole Year,2,108388,,,0.0
VIRUDHUNAGAR,2002,Banana,Whole Year,934,108388,,,36.95289079229122
VIRUDHUNAGAR,2002,Ber,Whole Year,14,108388,,,0.0
VIRUDHUNAGAR,2002,Bhindi,Whole Year,157,108388,,,7.452229299363057
VIRUDHUNAGAR,2002,Bitter Gourd,Whole Year,34,108388,,,0.0
VIRUDHUNAGAR,2002,Bottle Gourd,Whole Year,3,108388,,,0.0
VIRUDHUNAGAR,2002,Brinjal,Whole Year,231,108388,,,7.623376623376624
VIRUDHUNAGAR,2002,Cashewnut,Whole Year,34,108388,,,0.29411764705882354
VIRUDHUNAGAR,2002,Citrus Fruit,Whole Year,263,108388,,,1.1102661596958174
VIRUDHUNAGAR,2002,Coconut,Whole Year,8511,108388,,,7.625425919398426
VIRUDHUNAGAR,2002,Coriander,Whole Year,3869,108388,,,0.1871284569656242
VIRUDHUNAGAR,2002,Cucumber,Whole Year,27,108388,,,0.0
VIRUDHUNAGAR,2002,Drum Stick,Whole Year,21,108388,,,0.0
VIRUDHUNAGAR,2002,Dry chillies,Whole Year,5144,108388,,,0.6677682737169518
VIRUDHUNAGAR,2002,Grapes,Whole Year,1,108388,,,15.0
VIRUDHUNAGAR,2002,Jack Fruit,Whole Year,49,108388,,,11.326530612244898
VIRUDHUNAGAR,2002,Lab-Lab,Whole Year,8,108388,,,0.0
VIRUDHUNAGAR,2002,Mango,Whole Year,1493,108388,,,9.810448760884126
VIRUDHUNAGAR,2002,Onion,Whole Year,1312,108388,,,7.272865853658536
VIRUDHUNAGAR,2002,Orange,Whole Year,1,108388,,,2.0
VIRUDHUNAGAR,2002,Other Citrus Fruit,Whole Year,61,108388,,,0.0
VIRUDHUNAGAR,2002,Other Fresh Fruits,Whole Year,255,108388,,,0.0
VIRUDHUNAGAR,2002,Other Vegetables,Whole Year,114,108388,,,0.0
VIRUDHUNAGAR,2002,Papaya,Whole Year,16,108388,,,0.0
VIRUDHUNAGAR,2002,Pome Fruit,Whole Year,914,108388,,,5.2319474835886215
VIRUDHUNAGAR,2002,Pome Granet,Whole Year,12,108388,,,0.0
VIRUDHUNAGAR,2002,Pump Kin,Whole Year,4,108388,,,0.0
VIRUDHUNAGAR,2002,Ribed Guard,Whole Year,14,108388,,,0.0
VIRUDHUNAGAR,2002,Snak Guard,Whole Year,2,108388,,,0.0
VIRUDHUNAGAR,2002,Sugarcane,Whole Year,3580,108388,,,91.83798882681565
VIRUDHUNAGAR,2002,Sweet potato,Whole Year,70,108388,,,13.657142857142857
VIRUDHUNAGAR,2002,Tapioca,Whole Year,23,108388,,,31.608695652173914
VIRUDHUNAGAR,2002,Tomato,Whole Year,277,108388,,,12.31768953068592
VIRUDHUNAGAR,2002,Turmeric,Whole Year,1,108388,,,4.0
VIRUDHUNAGAR,2002,Water Melon,Whole Year,1,108388,,,0.0
VIRUDHUNAGAR,2002,Yam,Whole Year,36,108388,,,0.0
VIRUDHUNAGAR,2003,Arhar/Tur,Kharif,500,95000,,,0.612
VIRUDHUNAGAR,2003,Bajra,Kharif,4849,95000,,,1.0994019385440297
VIRUDHUNAGAR,2003,Castor seed,Kharif,21,95000,,,0.19047619047619047
VIRUDHUNAGAR,2003,Cotton(lint),Kharif,17883,95000,,,0.7679919476597886
VIRUDHUNAGAR,2003,Groundnut,Kharif,8557,95000,,,0.48626855206263875
VIRUDHUNAGAR,2003,Horse-gram,Kharif,74,95000,,,0.2702702702702703
VIRUDHUNAGAR,2003,Jowar,Kharif,7996,95000,,,0.8372936468234117
VIRUDHUNAGAR,2003,Korra,Kharif,22,95000,,,0.4090909090909091
VIRUDHUNAGAR,2003,Maize,Kharif,8429,95000,,,2.0259817297425555
VIRUDHUNAGAR,2003,Moong(Green Gram),Kharif,11917,95000,,,0.4945875639842242
VIRUDHUNAGAR,2003,Other Kharif pulses,Kharif,1537,95000,,,0.17501626545217958
VIRUDHUNAGAR,2003,Ragi,Kharif,500,95000,,,1.966
VIRUDHUNAGAR,2003,Rice,Kharif,24139,95000,,,1.8217821782178218
VIRUDHUNAGAR,2003,Sesamum,Kharif,3661,95000,,,0.26795957388691616
VIRUDHUNAGAR,2003,Small millets,Kharif,1357,95000,,,0.4834193072955048
VIRUDHUNAGAR,2003,Sunflower,Kharif,700,95000,,,0.42
VIRUDHUNAGAR,2003,Urad,Kharif,5426,95000,,,0.4087725764835975
VIRUDHUNAGAR,2003,Gram,Rabi,146,95000,,,0.5
VIRUDHUNAGAR,2003,Arecanut,Whole Year,1,95000,,,
VIRUDHUNAGAR,2003,Ash Gourd,Whole Year,4,95000,,,0.0
VIRUDHUNAGAR,2003,Banana,Whole Year,760,95000,,,35.375
VIRUDHUNAGAR,2003,Ber,Whole Year,4,95000,,,0.0
VIRUDHUNAGAR,2003,Bhindi,Whole Year,127,95000,,,7.0078740157480315
VIRUDHUNAGAR,2003,Bitter Gourd,Whole Year,17,95000,,,0.0
VIRUDHUNAGAR,2003,Bottle Gourd,Whole Year,10,95000,,,0.0
VIRUDHUNAGAR,2003,Brinjal,Whole Year,199,95000,,,11.180904522613066
VIRUDHUNAGAR,2003,Cardamom,Whole Year,279,95000,,,0.08602150537634409
VIRUDHUNAGAR,2003,Cashewnut,Whole Year,66,95000,,,0.3484848484848485
VIRUDHUNAGAR,2003,Citrus Fruit,Whole Year,274,95000,,,1.0437956204379562
VIRUDHUNAGAR,2003,Coconut,Whole Year,8574,95000,,,7.476090506181479
VIRUDHUNAGAR,2003,Coriander,Whole Year,5077,95000,,,0.2119361827851093
VIRUDHUNAGAR,2003,Cucumber,Whole Year,12,95000,,,0.0
VIRUDHUNAGAR,2003,Drum Stick,Whole Year,22,95000,,,0.0
VIRUDHUNAGAR,2003,Dry chillies,Whole Year,5872,95000,,,0.5328678474114441
VIRUDHUNAGAR,2003,Jack Fruit,Whole Year,25,95000,,,9.68
VIRUDHUNAGAR,2003,Lab-Lab,Whole Year,10,95000,,,0.0
VIRUDHUNAGAR,2003,Mango,Whole Year,1607,95000,,,7.348475420037337
VIRUDHUNAGAR,2003,Onion,Whole Year,1201,95000,,,5.711074104912573
VIRUDHUNAGAR,2003,Orange,Whole Year,2,95000,,,2.0
VIRUDHUNAGAR,2003,Other Citrus Fruit,Whole Year,112,95000,,,0.0
VIRUDHUNAGAR,2003,Other Fresh Fruits,Whole Year,354,95000,,,0.0
VIRUDHUNAGAR,2003,Other Vegetables,Whole Year,78,95000,,,0.0
VIRUDHUNAGAR,2003,Papaya,Whole Year,26,95000,,,0.0
VIRUDHUNAGAR,2003,Pome Fruit,Whole Year,831,95000,,,7.021660649819495
VIRUDHUNAGAR,2003,Pome Granet,Whole Year,4,95000,,,0.0
VIRUDHUNAGAR,2003,Pump Kin,Whole Year,2,95000,,,0.0
VIRUDHUNAGAR,2003,Ribed Guard,Whole Year,17,95000,,,0.0
VIRUDHUNAGAR,2003,Snak Guard,Whole Year,4,95000,,,0.0
VIRUDHUNAGAR,2003,Sugarcane,Whole Year,2871,95000,,,101.67850923023337
VIRUDHUNAGAR,2003,Sweet potato,Whole Year,64,95000,,,14.484375
VIRUDHUNAGAR,2003,Tapioca,Whole Year,30,95000,,,33.7
VIRUDHUNAGAR,2003,Tomato,Whole Year,190,95000,,,10.147368421052631
VIRUDHUNAGAR,2003,Water Melon,Whole Year,2,95000,,,0.0
VIRUDHUNAGAR,2003,Yam,Whole Year,165,95000,,,0.0
VIRUDHUNAGAR,2004,Arhar/Tur,Kharif,381,97978,,,0.6666666666666666
VIRUDHUNAGAR,2004,Bajra,Kharif,5585,97978,,,1.2028648164726947
VIRUDHUNAGAR,2004,Castor seed,Kharif,67,97978,,,0.208955223880597
VIRUDHUNAGAR,2004,Cotton(lint),Kharif,17439,97978,,,0.9546418946040484
VIRUDHUNAGAR,2004,Groundnut,Kharif,7487,97978,,,1.143047949779618
VIRUDHUNAGAR,2004,Horse-gram,Kharif,329,97978,,,0.2978723404255319
VIRUDHUNAGAR,2004,Jowar,Kharif,11596,97978,,,0.6371162469817179
VIRUDHUNAGAR,2004,Maize,Kharif,8236,97978,,,2.026833414278776
VIRUDHUNAGAR,2004,Moong(Green Gram),Kharif,9917,97978,,,0.6057275385701321
VIRUDHUNAGAR,2004,Other Kharif pulses,Kharif,1177,97978,,,0.1750212404418012
VIRUDHUNAGAR,2004,Ragi,Kharif,414,97978,,,1.8864734299516908
VIRUDHUNAGAR,2004,Rice,Kharif,29713,97978,,,2.9277420657624607
VIRUDHUNAGAR,2004,Sesamum,Kharif,3783,97978,,,0.3246100978059741
VIRUDHUNAGAR,2004,Small millets,Kharif,1475,97978,,,0.5227118644067796
VIRUDHUNAGAR,2004,Sunflower,Kharif,584,97978,,,0.5924657534246576
VIRUDHUNAGAR,2004,Urad,Kharif,5455,97978,,,0.6566452795600367
VIRUDHUNAGAR,2004,Gram,Rabi,128,97978,,,0.5
VIRUDHUNAGAR,2004,Arecanut,Whole Year,1,97978,,,1.0
VIRUDHUNAGAR,2004,Banana,Whole Year,510,97978,,,42.476470588235294
VIRUDHUNAGAR,2004,Cardamom,Whole Year,279,97978,,,0.08602150537634409
VIRUDHUNAGAR,2004,Cashewnut,Whole Year,72,97978,,,0.3611111111111111
VIRUDHUNAGAR,2004,Coconut,Whole Year,8478,97978,,,7.537154989384288
VIRUDHUNAGAR,2004,Coriander,Whole Year,3137,97978,,,0.6292636276697482
VIRUDHUNAGAR,2004,Dry chillies,Whole Year,3595,97978,,,0.7582753824756606
VIRUDHUNAGAR,2004,Onion,Whole Year,1179,97978,,,5.36217133163698
VIRUDHUNAGAR,2004,Sugarcane,Whole Year,2194,97978,,,99.56700091157703
VIRUDHUNAGAR,2004,Sweet potato,Whole Year,46,97978,,,15.130434782608695
VIRUDHUNAGAR,2004,Tapioca,Whole Year,9,97978,,,41.22222222222222
VIRUDHUNAGAR,2004,Turmeric,Whole Year,2,97978,,,5.5
VIRUDHUNAGAR,2005,Arhar/Tur,Kharif,697,98106,,,0.539454806312769
VIRUDHUNAGAR,2005,Bajra,Kharif,6246,98106,,,1.4707012487992315
VIRUDHUNAGAR,2005,Castor seed,Kharif,46,98106,,,0.21739130434782608
VIRUDHUNAGAR,2005,Cotton(lint),Kharif,13867,98106,,,1.1360063460012981
VIRUDHUNAGAR,2005,Groundnut,Kharif,9383,98106,,,1.2976659916870936
VIRUDHUNAGAR,2005,Horse-gram,Kharif,93,98106,,,0.3655913978494624
VIRUDHUNAGAR,2005,Jowar,Kharif,9819,98106,,,0.6878500865668602
VIRUDHUNAGAR,2005,Maize,Kharif,11186,98106,,,
VIRUDHUNAGAR,2005,Moong(Green Gram),Kharif,11393,98106,,,0.27288686035284826
VIRUDHUNAGAR,2005,Other Kharif pulses,Kharif,1181,98106,,,0.20321761219305673
VIRUDHUNAGAR,2005,Ragi,Kharif,385,98106,,,1.7584415584415585
VIRUDHUNAGAR,2005,Rice,Kharif,30776,98106,,,3.199961008578113
VIRUDHUNAGAR,2005,Sesamum,Kharif,2706,98106,,,0.31337767923133775
VIRUDHUNAGAR,2005,Small millets,Kharif,884,98106,,,0.5452488687782805
VIRUDHUNAGAR,2005,Sunflower,Kharif,493,98106,,,0.8113590263691683
VIRUDHUNAGAR,2005,Urad,Kharif,6996,98106,,,0.41723842195540306
VIRUDHUNAGAR,2005,Gram,Rabi,150,98106,,,0.5
VIRUDHUNAGAR,2005,Arecanut,Whole Year,1,98106,,,1.0
VIRUDHUNAGAR,2005,Banana,Whole Year,791,98106,,,49.10493046776232
VIRUDHUNAGAR,2005,Cardamom,Whole Year,279,98106,,,0.08602150537634409
VIRUDHUNAGAR,2005,Cashewnut,Whole Year,82,98106,,,0.3780487804878049
VIRUDHUNAGAR,2005,Coconut,Whole Year,8500,98106,,,0.08082352941176471
VIRUDHUNAGAR,2005,Coriander,Whole Year,4715,98106,,,0.3826086956521739
VIRUDHUNAGAR,2005,Dry chillies,Whole Year,2132,98106,,,0.8438086303939962
VIRUDHUNAGAR,2005,Onion,Whole Year,1153,98106,,,4.271465741543799
VIRUDHUNAGAR,2005,Sugarcane,Whole Year,3209,98106,,,115.77594266126519
VIRUDHUNAGAR,2005,Sweet potato,Whole Year,49,98106,,,20.857142857142858
VIRUDHUNAGAR,2005,Tapioca,Whole Year,7,98106,,,38.142857142857146
VIRUDHUNAGAR,2006,Rice,Kharif,32735,109940,,,4.833175500229112
VIRUDHUNAGAR,2006,Small millets,Kharif,1993,109940,,,0.5469141996989463
VIRUDHUNAGAR,2006,Arecanut,Whole Year,1,109940,,,1.0
VIRUDHUNAGAR,2006,Arhar/Tur,Whole Year,400,109940,,,0.7325
VIRUDHUNAGAR,2006,Bajra,Whole Year,4409,109940,,,3.7906554774325243
VIRUDHUNAGAR,2006,Banana,Whole Year,973,109940,,,53.58376156217883
VIRUDHUNAGAR,2006,Cardamom,Whole Year,279,109940,,,0.08602150537634409
VIRUDHUNAGAR,2006,Cashewnut,Whole Year,63,109940,,,0.4603174603174603
VIRUDHUNAGAR,2006,Castor seed,Whole Year,37,109940,,,0.21621621621621623
VIRUDHUNAGAR,2006,Coconut,Whole Year,8808,109940,,,0.07935967302452317
VIRUDHUNAGAR,2006,Coriander,Whole Year,5117,109940,,,0.42524916943521596
VIRUDHUNAGAR,2006,Cotton(lint),Whole Year,11535,109940,,,1.8992631122670134
VIRUDHUNAGAR,2006,Dry chillies,Whole Year,2820,109940,,,0.9191489361702128
VIRUDHUNAGAR,2006,Gram,Whole Year,146,109940,,,0.5
VIRUDHUNAGAR,2006,Groundnut,Whole Year,7198,109940,,,1.573075854404001
VIRUDHUNAGAR,2006,Horse-gram,Whole Year,63,109940,,,0.5873015873015873
VIRUDHUNAGAR,2006,Jowar,Whole Year,7114,109940,,,0.9475681754287321
VIRUDHUNAGAR,2006,Maize,Whole Year,13293,109940,,,5.404423380726699
VIRUDHUNAGAR,2006,Moong(Green Gram),Whole Year,9860,109940,,,0.9487829614604463
VIRUDHUNAGAR,2006,Onion,Whole Year,1343,109940,,,2.6262099776619507
VIRUDHUNAGAR,2006,Ragi,Whole Year,204,109940,,,2.5833333333333335
VIRUDHUNAGAR,2006,Sesamum,Whole Year,1863,109940,,,0.4176060118089104
VIRUDHUNAGAR,2006,Sugarcane,Whole Year,4211,109940,,,108.22607456661126
VIRUDHUNAGAR,2006,Sunflower,Whole Year,664,109940,,,1.3900602409638554
VIRUDHUNAGAR,2006,Sweet potato,Whole Year,62,109940,,,16.806451612903224
VIRUDHUNAGAR,2006,Tapioca,Whole Year,29,109940,,,40.37931034482759
VIRUDHUNAGAR,2006,Turmeric,Whole Year,9,109940,,,5.777777777777778
VIRUDHUNAGAR,2006,Urad,Whole Year,6983,109940,,,0.9528855792639267
VIRUDHUNAGAR,2007,Rice,Kharif,28214,105008,,,3.299532147160984
VIRUDHUNAGAR,2007,Small millets,Kharif,1841,105008,,,0.5230852797392721
VIRUDHUNAGAR,2007,Arecanut,Whole Year,2,105008,,,2.0
VIRUDHUNAGAR,2007,Arhar/Tur,Whole Year,319,105008,,,0.7021943573667712
VIRUDHUNAGAR,2007,Bajra,Whole Year,3950,105008,,,1.9205063291139242
VIRUDHUNAGAR,2007,Banana,Whole Year,961,105008,,,47.74089490114464
VIRUDHUNAGAR,2007,Cardamom,Whole Year,279,105008,,,0.08602150537634409
VIRUDHUNAGAR,2007,Cashewnut,Whole Year,69,105008,,,0.5652173913043478
VIRUDHUNAGAR,2007,Castor seed,Whole Year,24,105008,,,0.20833333333333334
VIRUDHUNAGAR,2007,Coconut,Whole Year,8892,105008,,,0.08052181736392262
VIRUDHUNAGAR,2007,Coriander,Whole Year,3576,105008,,,0.6378635346756152
VIRUDHUNAGAR,2007,Cotton(lint),Whole Year,8723,105008,,,1.5730826550498682
VIRUDHUNAGAR,2007,Dry chillies,Whole Year,3752,105008,,,0.5743603411513859
VIRUDHUNAGAR,2007,Gram,Whole Year,159,105008,,,0.5031446540880503
VIRUDHUNAGAR,2007,Groundnut,Whole Year,7692,105008,,,1.1827873114924596
VIRUDHUNAGAR,2007,Horse-gram,Whole Year,90,105008,,,0.4444444444444444
VIRUDHUNAGAR,2007,Jowar,Whole Year,9278,105008,,,0.8452252640655313
VIRUDHUNAGAR,2007,Maize,Whole Year,13246,105008,,,5.255775328401027
VIRUDHUNAGAR,2007,Moong(Green Gram),Whole Year,10419,105008,,,0.5626259717823208
VIRUDHUNAGAR,2007,Onion,Whole Year,1276,105008,,,5.337774294670846
VIRUDHUNAGAR,2007,Ragi,Whole Year,194,105008,,,1.592783505154639
VIRUDHUNAGAR,2007,Sesamum,Whole Year,1853,105008,,,0.3561791689152725
VIRUDHUNAGAR,2007,Small millets,Whole Year,1841,105008,,,0.5230852797392721
VIRUDHUNAGAR,2007,Sugarcane,Whole Year,4438,105008,,,99.06894997746733
VIRUDHUNAGAR,2007,Sunflower,Whole Year,1088,105008,,,0.7141544117647058
VIRUDHUNAGAR,2007,Sweet potato,Whole Year,26,105008,,,13.576923076923077
VIRUDHUNAGAR,2007,Tapioca,Whole Year,20,105008,,,42.2
VIRUDHUNAGAR,2007,Turmeric,Whole Year,1,105008,,,5.0
VIRUDHUNAGAR,2007,Urad,Whole Year,6798,105008,,,0.26007649308620184
VIRUDHUNAGAR,2008,Rice,Kharif,32497,111536,,,3.218358617718559
VIRUDHUNAGAR,2008,Small millets,Kharif,680,111536,,,0.7838235294117647
VIRUDHUNAGAR,2008,Arecanut,Whole Year,1,111536,,,2.0
VIRUDHUNAGAR,2008,Arhar/Tur,Whole Year,399,111536,,,0.2581453634085213
VIRUDHUNAGAR,2008,Bajra,Whole Year,3130,111536,,,1.7619808306709266
VIRUDHUNAGAR,2008,Banana,Whole Year,863,111536,,,44.45307068366164
VIRUDHUNAGAR,2008,Cardamom,Whole Year,279,111536,,,0.08602150537634409
VIRUDHUNAGAR,2008,Cashewnut,Whole Year,73,111536,,,0.5205479452054794
VIRUDHUNAGAR,2008,Castor seed,Whole Year,27,111536,,,0.2222222222222222
VIRUDHUNAGAR,2008,Coconut,Whole Year,8818,111536,,,69.06327965525062
VIRUDHUNAGAR,2008,Coriander,Whole Year,3289,111536,,,0.5898449376710246
VIRUDHUNAGAR,2008,Cotton(lint),Whole Year,8705,111536,,,1.3823090178058588
VIRUDHUNAGAR,2008,Dry chillies,Whole Year,3104,111536,,,0.9658505154639175
VIRUDHUNAGAR,2008,Gram,Whole Year,167,111536,,,0.49700598802395207
VIRUDHUNAGAR,2008,Groundnut,Whole Year,8795,111536,,,1.2914155770324047
VIRUDHUNAGAR,2008,Horse-gram,Whole Year,63,111536,,,0.47619047619047616
VIRUDHUNAGAR,2008,Jowar,Whole Year,11078,111536,,,1.5088463621592345
VIRUDHUNAGAR,2008,Maize,Whole Year,16466,111536,,,4.666464229321025
VIRUDHUNAGAR,2008,Moong(Green Gram),Whole Year,8027,111536,,,0.5183754827457332
VIRUDHUNAGAR,2008,Onion,Whole Year,1295,111536,,,6.6185328185328185
VIRUDHUNAGAR,2008,Ragi,Whole Year,200,111536,,,2.185
VIRUDHUNAGAR,2008,Sesamum,Whole Year,2528,111536,,,0.1629746835443038
VIRUDHUNAGAR,2008,Small millets,Whole Year,1007,111536,,,0.5292949354518371
VIRUDHUNAGAR,2008,Sugarcane,Whole Year,3903,111536,,,105.36407891365616
VIRUDHUNAGAR,2008,Sunflower,Whole Year,1522,111536,,,0.40867279894875164
VIRUDHUNAGAR,2008,Sweet potato,Whole Year,29,111536,,,13.275862068965518
VIRUDHUNAGAR,2008,Tapioca,Whole Year,38,111536,,,36.473684210526315
VIRUDHUNAGAR,2008,Urad,Whole Year,4238,111536,,,0.39310995752713546
VIRUDHUNAGAR,2009,Rice,Kharif,26617,93664,,,2.431378442348875
VIRUDHUNAGAR,2009,Small millets,Kharif,792,93664,,,0.5214646464646465
VIRUDHUNAGAR,2009,Arecanut,Whole Year,1,93664,,,2.0
VIRUDHUNAGAR,2009,Arhar/Tur,Whole Year,353,93664,,,0.28328611898017
VIRUDHUNAGAR,2009,Bajra,Whole Year,3259,93664,,,1.5372813746548022
VIRUDHUNAGAR,2009,Banana,Whole Year,837,93664,,,42.99641577060932
VIRUDHUNAGAR,2009,Cardamom,Whole Year,279,93664,,,0.08602150537634409
VIRUDHUNAGAR,2009,Cashewnut,Whole Year,65,93664,,,0.5076923076923077
VIRUDHUNAGAR,2009,Castor seed,Whole Year,16,93664,,,0.25
VIRUDHUNAGAR,2009,Coconut,Whole Year,9468,93664,,,10.498521335023236
VIRUDHUNAGAR,2009,Coriander,Whole Year,4432,93664,,,0.4120036101083033
VIRUDHUNAGAR,2009,Cotton(lint),Whole Year,7876,93664,,,1.3867445403758254
VIRUDHUNAGAR,2009,Dry chillies,Whole Year,2963,93664,,,0.8839014512318596
VIRUDHUNAGAR,2009,Gram,Whole Year,134,93664,,,0.5
VIRUDHUNAGAR,2009,Groundnut,Whole Year,6832,93664,,,0.6870608899297423
VIRUDHUNAGAR,2009,Horse-gram,Whole Year,15,93664,,,0.4666666666666667
VIRUDHUNAGAR,2009,Jowar,Whole Year,9428,93664,,,1.077110733983878
VIRUDHUNAGAR,2009,Maize,Whole Year,13868,93664,,,3.629723103547736
VIRUDHUNAGAR,2009,Moong(Green Gram),Whole Year,7147,93664,,,0.32503148174059043
VIRUDHUNAGAR,2009,Onion,Whole Year,1183,93664,,,7.20625528317836
VIRUDHUNAGAR,2009,Potato,Whole Year,3,93664,,,18.333333333333332
VIRUDHUNAGAR,2009,Ragi,Whole Year,134,93664,,,2.3805970149253732
VIRUDHUNAGAR,2009,Sesamum,Whole Year,2521,93664,,,0.15509718365727887
VIRUDHUNAGAR,2009,Sugarcane,Whole Year,3193,93664,,,104.39492640150328
VIRUDHUNAGAR,2009,Sunflower,Whole Year,1105,93664,,,0.6208144796380091
VIRUDHUNAGAR,2009,Sweet potato,Whole Year,41,93664,,,14.634146341463415
VIRUDHUNAGAR,2009,Tapioca,Whole Year,9,93664,,,34.44444444444444
VIRUDHUNAGAR,2009,Urad,Whole Year,3543,93664,,,0.23257126728760938
VIRUDHUNAGAR,2010,Arhar/Tur,Kharif,371,90842,,,0.6630727762803235
VIRUDHUNAGAR,2010,Castor seed,Kharif,20,90842,,,0.25
VIRUDHUNAGAR,2010,Cotton(lint),Kharif,7904,90842,,,1.7740384615384615
VIRUDHUNAGAR,2010,Groundnut,Kharif,5837,90842,,,1.0961110159328422
VIRUDHUNAGAR,2010,Horse-gram,Kharif,28,90842,,,0.42857142857142855
VIRUDHUNAGAR,2010,Maize,Kharif,10775,90842,,,5.146728538283063
VIRUDHUNAGAR,2010,Moong(Green Gram),Kharif,11533,90842,,,0.20532385329055752
VIRUDHUNAGAR,2010,Ragi,Kharif,128,90842,,,2.796875
VIRUDHUNAGAR,2010,Rice,Kharif,30568,90842,,,3.09195891127977
VIRUDHUNAGAR,2010,Sunflower,Kharif,680,90842,,,0.36764705882352944
VIRUDHUNAGAR,2010,Urad,Kharif,5156,90842,,,0.20927075252133437
VIRUDHUNAGAR,2010,Gram,Rabi,93,90842,,,0.4946236559139785
VIRUDHUNAGAR,2010,Sugarcane,Whole Year,3314,90842,,,86.79993964996983
VIRUDHUNAGAR,2011,Bajra,Kharif,418,98652,,,1.7248803827751196
VIRUDHUNAGAR,2011,Cotton(lint),Kharif,4746,98652,,,2.5442477876106193
VIRUDHUNAGAR,2011,Groundnut,Kharif,3315,98652,,,1.6268476621417798
VIRUDHUNAGAR,2011,Jowar,Kharif,3674,98652,,,0.43140990745781166
VIRUDHUNAGAR,2011,Maize,Kharif,7431,98652,,,6.961781725205221
VIRUDHUNAGAR,2011,Ragi,Kharif,26,98652,,,2.6538461538461537
VIRUDHUNAGAR,2011,Rice,Kharif,29658,98652,,,3.994504012408119
VIRUDHUNAGAR,2011,Bajra,Rabi,1782,98652,,,2.7631874298540966
VIRUDHUNAGAR,2011,Cotton(lint),Rabi,4893,98652,,,2.2994073165746984
VIRUDHUNAGAR,2011,Groundnut,Rabi,2063,98652,,,1.7406689287445467
VIRUDHUNAGAR,2011,Jowar,Rabi,5978,98652,,,1.6276346604215457
VIRUDHUNAGAR,2011,Maize,Rabi,9775,98652,,,6.292583120204603
VIRUDHUNAGAR,2011,Ragi,Rabi,27,98652,,,3.111111111111111
VIRUDHUNAGAR,2011,Arecanut,Whole Year,1,98652,,,2.0
VIRUDHUNAGAR,2011,Arhar/Tur,Whole Year,407,98652,,,0.8697788697788698
VIRUDHUNAGAR,2011,Banana,Whole Year,917,98652,,,43.69465648854962
VIRUDHUNAGAR,2011,Cardamom,Whole Year,317,98652,,,0.08517350157728706
VIRUDHUNAGAR,2011,Cashewnut,Whole Year,67,98652,,,0.26865671641791045
VIRUDHUNAGAR,2011,Castor seed,Whole Year,25,98652,,,0.16
VIRUDHUNAGAR,2011,Coconut,Whole Year,9844,98652,,,12992.685900040633
VIRUDHUNAGAR,2011,Coriander,Whole Year,2505,98652,,,0.7225548902195609
VIRUDHUNAGAR,2011,Dry chillies,Whole Year,2662,98652,,,1.010518407212622
VIRUDHUNAGAR,2011,Gram,Whole Year,49,98652,,,0.6530612244897959
VIRUDHUNAGAR,2011,Horse-gram,Whole Year,33,98652,,,0.5454545454545454
VIRUDHUNAGAR,2011,Moong(Green Gram),Whole Year,8261,98652,,,0.7637089940685147
